,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
549557,554219,554219,554219,554219,2017,21,2017-01-21,14.91,7.06,1.081,10.81,1.027955444707947,15.033333333333331,3.4333333333333336,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.4,7.6,2.3666666666666654,4.166666666666666,169.542,48.0,17.081960948274986,0.5636139765652131,13.829,0.6144100290112515,1.1780240055764646,169.542,3.4333333333333336,15.033333333333331,14.91,1.081,winter,0.0,0.08099999999999996
549717,554379,554379,554379,554379,2017,22,2017-01-22,15.39,6.327000000000001,-1.412,12.52,1.290715817673822,14.966666666666669,7.0,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.416666666666668,7.583333333333332,2.450000000000001,0.583333333333333,151.839,48.0,17.221258166556925,0.63818400005907,16.802,0.5115414984649715,1.1497254985240415,151.839,7.0,14.966666666666669,15.39,-1.412,winter,0.2,-2.412
549729,554391,554391,554391,554391,2017,23,2017-01-23,15.18,5.516,-1.007,12.3,1.0062405672463937,15.066666666666665,6.2333333333333325,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.433333333333334,7.583333333333332,2.3666666666666667,1.3499999999999996,132.3995,48.0,17.364405560650294,0.619198025221102,16.187,0.5271367966927959,1.1463348219138978,132.3995,6.2333333333333325,15.066666666666665,15.18,-1.007,winter,0.0,-2.0069999999999997
549882,554545,554545,554545,554545,2017,24,2017-01-24,14.71,5.4110000000000005,-1.412,12.68,1.0284974229373205,15.866666666666667,7.9,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.45,7.566666666666666,1.5833333333333317,-0.3333333333333339,129.8795,48.0,17.511357247344392,0.6007474938229616,16.122,0.5115414984649715,1.1122889922879329,129.8795,7.9,15.866666666666667,14.71,-1.412,winter,0.2,-2.412
549934,554597,554597,554597,554597,2017,25,2017-01-25,14.58,5.48,-0.81,13.03,1.2526981062430411,15.4,3.333333333333333,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.466666666666665,7.566666666666666,2.0666666666666647,4.2333333333333325,131.505,48.0,17.66206556657474,0.5828738421844929,15.39,0.534873678218459,1.117747520402952,131.505,3.333333333333333,15.4,14.58,-0.81,winter,0.0,-1.81
550107,554771,554771,554771,554771,2017,26,2017-01-26,12.72,7.71,0.8109999999999999,5.766,1.2404022085904602,20.5,3.6,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.483333333333334,7.55,-3.0166666666666657,3.95,185.1035,48.0,17.81648107338126,0.4567321620058937,11.909,0.602449438385652,1.0591816003915455,185.1035,3.6,20.5,12.72,0.8109999999999999,winter,3.6,-0.18900000000000006
550125,554789,554789,554789,554789,2017,27,2017-01-27,13.72,9.45,5.585,5.971,1.2349579860103908,13.533333333333331,24.0,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.5,7.55,3.966666666666667,-16.45,226.7045,48.0,17.9745525323248,0.3918227019789755,8.135000000000002,0.8473615039051128,1.2391842058840885,226.7045,24.0,13.533333333333331,13.72,5.585,winter,14.2,4.585
550209,554874,554874,554874,554874,2017,28,2017-01-28,15.18,8.65,1.682,12.72,1.1098859262864915,15.2,7.3,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.516666666666666,7.533333333333332,2.3166666666666664,0.2333333333333334,207.4905,48.0,18.13622691446557,0.5656860890246489,13.498,0.6417900977016614,1.2074761867263104,207.4905,7.3,15.2,15.18,1.682,winter,0.0,0.6819999999999999
550391,555056,555056,555056,555056,2017,29,2017-01-29,18.75,10.26,6.395,10.73,1.2606585646518629,16.866666666666667,23.93333333333333,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.55,7.5166666666666675,0.6833333333333336,-16.416666666666668,246.2265,48.0,18.301449396997917,0.6655155306352475,12.355,0.8966574064526583,1.5621729370879058,246.2265,23.93333333333333,16.866666666666667,18.75,6.395,winter,0.0,5.395
550495,555160,555160,555160,555160,2017,30,2017-01-30,20.29,10.21,4.985,12.97,1.3947944155078205,15.8,4.4,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.566666666666666,7.5,1.7666666666666655,3.1,245.021,48.0,18.4701633656258,0.8135904251663089,15.305,0.8124028841160433,1.6259933092823522,245.021,4.4,15.8,20.29,4.985,winter,0.2,3.9850000000000003
550540,555205,555205,555205,555205,2017,31,2017-01-31,20.49,10.45,5.187,13.6,1.8438878256449416,14.966666666666669,1.5,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.583333333333332,7.5,2.6166666666666654,6.0,250.8245,48.0,18.64231041975448,0.8229315040919809,15.302999999999995,0.8240274727046699,1.6469589767966508,250.8245,1.5,14.966666666666669,20.49,5.187,winter,0.2,4.187
550669,555334,555334,555334,555334,2017,32,2017-02-01,16.47,10.28,5.517,7.35,1.070517639820231,16.5,1.2666666666666666,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.6,7.483333333333332,1.1000000000000014,6.216666666666668,246.6815,48.0,18.81783038056273,0.5456125749468851,10.953,0.8433339830456643,1.3889465579925493,246.6815,1.2666666666666666,16.5,16.47,5.517,winter,0.2,4.517
550730,555395,555395,555395,555395,2017,33,2017-02-02,15.8,12.09,6.865,2.884,0.7355237661321912,16.4,24.0,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.616666666666667,7.466666666666668,1.2166666666666686,-16.53333333333333,290.205,48.0,18.996661302011034,0.4674931822859565,8.935,0.9264055006898486,1.3938986829758049,290.205,24.0,16.4,15.8,6.865,winter,4.2,5.865
550813,555478,555478,555478,555478,2017,34,2017-02-03,17.15,13.67,11.57,6.2120000000000015,1.5440051227314553,14.766666666666667,6.433333333333334,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.633333333333333,7.45,2.8666666666666654,1.0166666666666666,328.12,48.0,19.1787394848304,0.3840956348486322,5.579999999999997,1.2756609668862295,1.6597566017348615,328.12,6.433333333333334,14.766666666666667,17.15,11.57,winter,1.2,10.57
550980,555645,555645,555645,555645,2017,35,2017-02-04,16.74,14.33,12.64,5.122000000000001,1.5192149790867462,14.666666666666664,3.2,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.65,7.433333333333334,2.9833333333333325,4.233333333333333,343.835,48.0,19.363999493526546,0.3148323593061253,4.099999999999998,1.3696145614287785,1.6844469207349038,343.835,3.2,14.666666666666664,16.74,12.64,winter,3.4,11.64
551076,555741,555741,555741,555741,2017,36,2017-02-05,17.34,13.24,6.26,13.34,2.4603374233115085,14.233333333333333,22.466666666666665,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.666666666666668,7.433333333333334,3.4333333333333367,-15.033333333333331,317.829,48.0,19.5523741764242,0.5777062773950156,11.08,0.8882699325771409,1.4659762099721565,317.829,22.466666666666665,14.233333333333333,17.34,6.26,winter,3.4,5.26
551154,555820,555820,555820,555820,2017,37,2017-02-06,17.6,9.79,3.236,14.56,1.6609006808298448,15.566666666666665,7.433333333333334,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.683333333333334,7.416666666666668,2.1166666666666667,-0.0166666666666666,234.899,48.0,19.743794688765995,0.6739509117858227,14.364,0.7176486330985494,1.391599544884372,234.899,7.433333333333334,15.566666666666665,17.6,3.236,winter,0.0,2.236
551179,555845,555845,555845,555845,2017,38,2017-02-07,17.28,10.14,3.769,11.82,1.2988292292765942,15.833333333333336,5.3,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.7,7.4,1.8666666666666647,2.1000000000000005,243.4675,48.0,19.938190518870726,0.6408242558105139,13.511,0.7454327555593392,1.3862570113698531,243.4675,5.3,15.833333333333336,17.28,3.769,winter,0.0,2.769
