,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
550057,554721,554721,554721,554721,2017,26,2017-01-26,15.23,12.7,5.9620000000000015,7.83,1.6848720477824173,13.033333333333331,2.4333333333333336,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.633333333333333,7.583333333333332,4.6,5.15,304.68,48.0,18.732570384599217,0.4617076744842958,9.268,0.8699997986697643,1.3317074731540604,304.68,2.4333333333333336,13.033333333333331,15.23,5.9620000000000015,winter,10.0,4.9620000000000015
550157,554822,554822,554822,554822,2017,27,2017-01-27,15.51,13.57,11.26,7.96,1.9314285219709235,13.933333333333335,7.533333333333332,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.65,7.566666666666666,3.716666666666665,0.0333333333333332,325.735,48.0,18.888493095713528,0.29934178752383,4.25,1.2495216274951704,1.5488634150190004,325.735,7.533333333333332,13.933333333333335,15.51,11.26,winter,4.8,10.26
550264,554929,554929,554929,554929,2017,28,2017-01-28,15.23,10.35,4.017,12.07,1.144815475641685,12.933333333333335,7.6,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.666666666666668,7.566666666666666,4.733333333333333,-0.0333333333333332,248.4255,48.0,19.047914028413288,0.5138176744402162,11.213,0.7586810708661987,1.2724987453064152,248.4255,7.6,12.933333333333335,15.23,4.017,winter,0.0,3.0170000000000003
550390,555055,555055,555055,555055,2017,29,2017-01-29,18.39,10.39,5.697,12.26,1.3459760035851869,14.033333333333331,5.0,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.683333333333334,7.55,3.65,2.55,249.3785,48.0,19.210775807277795,0.6613790994853915,12.693,0.8540320554210014,1.5154111549063929,249.3785,5.0,14.033333333333331,18.39,5.697,winter,0.0,4.697
550424,555089,555089,555089,555089,2017,30,2017-01-30,17.17,9.99,3.612,12.68,1.247639299882476,12.833333333333336,7.6,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.7,7.55,4.866666666666665,-0.0499999999999998,239.8595,48.0,19.377019306770087,0.6378588776512065,13.558000000000002,0.7371516828332204,1.375010560484427,239.8595,7.6,12.833333333333336,17.17,3.612,winter,0.2,2.612
550515,555180,555180,555180,555180,2017,31,2017-01-31,17.52,12.24,4.421,10.08,1.6680651051649853,10.933333333333335,1.7666666666666666,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.716666666666665,7.533333333333332,6.783333333333331,5.766666666666668,293.8265,48.0,19.546583661977667,0.6393866559734783,13.099,0.7807083999866892,1.4200950559601675,293.8265,1.7666666666666666,10.933333333333335,17.52,4.421,winter,0.2,3.4210000000000003
550690,555355,555355,555355,555355,2017,32,2017-02-01,16.97,13.24,8.38,9.75,1.1824333634268058,13.7,22.13333333333333,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.733333333333334,7.5166666666666675,4.033333333333335,-14.616666666666667,317.715,48.0,19.719406282109308,0.4891474514256278,8.589999999999998,1.0283024552756628,1.5174499067012903,317.715,22.13333333333333,13.7,16.97,8.38,winter,1.6,7.380000000000001
550785,555450,555450,555450,555450,2017,33,2017-02-02,15.64,13.93,9.06,3.1180000000000003,0.8178523151337974,16.5,2.4333333333333336,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.75,7.5,1.25,5.066666666666666,334.29,48.0,19.89542286679495,0.3876481654729986,6.58,1.0771605353926768,1.4648087008656754,334.29,2.4333333333333336,16.5,15.64,9.06,winter,5.0,8.06
550854,555519,555519,555519,555519,2017,34,2017-02-03,17.38,15.15,13.15,7.86,1.176999823338821,14.3,6.1,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.766666666666666,7.5,3.466666666666665,1.4000000000000004,363.62,48.0,20.074567425226444,0.3322121315926336,4.229999999999999,1.4164969315090536,1.7487090631016873,363.62,6.1,14.3,17.38,13.15,winter,0.2,12.15
550897,555562,555562,555562,555562,2017,35,2017-02-04,17.64,15.67,14.02,7.66,1.3568071750253556,14.266666666666667,5.933333333333334,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.783333333333335,7.483333333333332,3.5166666666666675,1.5499999999999998,376.045,48.0,20.256772298167405,0.3094738899603297,3.620000000000001,1.4997315215318323,1.8092054114921616,376.045,5.933333333333334,14.266666666666667,17.64,14.02,winter,0.2,13.02
