,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
549581,554243,554243,554243,554243,2017,21,2017-01-21,13.2,4.609,-2.3680000000000003,11.81,0.8762064638774044,14.466666666666669,7.933333333333334,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.533333333333335,7.75,3.066666666666668,-0.1833333333333336,110.6085,48.0,17.02039197061735,0.5390093894900205,15.568,0.4763378654585802,1.015347254948601,110.6085,7.933333333333334,14.466666666666669,13.2,-2.3680000000000003,winter,0.0,-3.3680000000000003
549692,554354,554354,554354,554354,2017,22,2017-01-22,12.47,3.265,-3.911,11.82,0.9114880913078438,14.166666666666664,6.2333333333333325,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.55,7.733333333333332,3.3833333333333337,1.5,78.3495,48.0,17.159790451895006,0.5279387537210507,16.381,0.4240317633801149,0.9519705171011656,78.3495,6.2333333333333325,14.166666666666664,12.47,-3.911,winter,0.0,-4.911
549792,554454,554454,554454,554454,2017,23,2017-01-23,13.53,3.341,-4.511,12.22,0.8839072546187982,14.3,7.1,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.566666666666666,7.733333333333332,3.2666666666666657,0.6333333333333337,80.1755,48.0,17.303045007372518,0.5886757549052926,18.041,0.4051102250219951,0.9937859799272876,80.1755,7.1,14.3,13.53,-4.511,winter,0.0,-5.511
549872,554535,554535,554535,554535,2017,24,2017-01-24,14.47,3.572,-4.647,12.58,1.0629009724111242,15.333333333333336,6.866666666666667,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.583333333333332,7.716666666666668,2.2499999999999982,0.8499999999999996,85.727,48.0,17.450109939973142,0.6393843546636804,19.117,0.400926921317055,1.0403112759807354,85.727,6.866666666666667,15.333333333333336,14.47,-4.647,winter,0.0,-5.647
549957,554620,554620,554620,554620,2017,25,2017-01-25,13.8,4.295,-4.313,12.55,0.984522595180132,15.166666666666664,6.3,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.616666666666667,7.716666666666668,2.450000000000001,1.416666666666667,103.0865,48.0,17.60093777502563,0.5995503422769156,18.113,0.4112698311885313,1.010820173465447,103.0865,6.3,15.166666666666664,13.8,-4.313,winter,0.1,-5.313
550095,554759,554759,554759,554759,2017,26,2017-01-26,12.0,8.19,2.582,3.916,0.8200922897846645,13.6,3.633333333333333,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.633333333333333,7.7,4.033333333333333,4.066666666666666,196.667,48.0,17.755479251810264,0.3842619109908907,9.418,0.6848093198107363,1.069071230801627,196.667,3.633333333333333,13.6,12.0,2.582,winter,34.8,1.5819999999999999
550169,554834,554834,554834,554834,2017,27,2017-01-27,12.27,8.06,3.044,8.98,1.1653024233231468,15.033333333333331,23.566666666666663,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.65,7.683333333333334,2.6166666666666654,-15.883333333333333,193.5305,48.0,17.913683317568722,0.3860668127342837,9.226,0.7078665130111432,1.0939333257454271,193.5305,23.566666666666663,15.033333333333331,12.27,3.044,winter,8.5,2.044
550250,554915,554915,554915,554915,2017,28,2017-01-28,14.07,6.904,0.1009999999999999,10.82,0.9471181825976038,14.233333333333333,6.2,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.666666666666668,7.683333333333334,3.4333333333333367,1.4833333333333334,165.71,48.0,18.075497124081952,0.5386183544621195,13.969,0.5719743652278162,1.1105927196899357,165.71,6.2,14.233333333333333,14.07,0.1009999999999999,winter,0.1,-0.8990000000000001
550317,554982,554982,554982,554982,2017,29,2017-01-29,16.14,9.03,3.848,10.46,0.9641150342592776,15.133333333333333,7.733333333333332,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.683333333333334,7.666666666666668,2.5500000000000007,-0.0666666666666664,216.6615,48.0,18.240866026911245,0.5699751551617511,12.292000000000002,0.7496306409883293,1.3196057961500804,216.6615,7.733333333333332,15.133333333333333,16.14,3.848,winter,0.0,2.848
550454,555119,555119,555119,555119,2017,30,2017-01-30,16.94,8.61,2.381,13.29,1.2623179692385649,14.366666666666667,7.7666666666666675,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.7,7.65,3.333333333333332,-0.1166666666666662,206.537,48.0,18.40973358738777,0.6527575800244739,14.559,0.6749868405829776,1.3277444206074516,206.537,7.7666666666666675,14.366666666666667,16.94,2.381,winter,0.0,1.3809999999999998
